Title,Date,Article
與 “꼼수로 선거제 결정 미루는 민주…무책임에 기가 찰 노릇”,2024/02/03 17:29,"이재명 더불어민주당 대표가 2일 오후 서울 여의도 국회에서 열린 한반도위기관리 TF 1차 전체회의에서 발언을 하고 있다. 2024.2.2. 뉴스1국민의힘은 3일 더불어민주당이 선거제와 관련해 당의 입장을 정하는 권한을 이재명 대표에게 위임하기로 한 데 대해 국민 주권 행사를 방해하는 명백한 ‘월권행위’라며 조속한 입장 발표를 촉구했다.정희용 원내대변인은 이날 논평을 통해 “총선까지 불과 67일을 남겨두고 있지만, 선거제 개편 방향을 두고 민주당은 여전히 우왕좌왕하며 명확한 입장을 내놓지 못하고 있다”고 지적했다.정 대변인은 “돌고 돌아 당대표에게 모든 걸 맡기겠다는 무책임한 결정을 내릴 것 같으면, 그동안 정개특위 등에서 선거제 개편에 대해 여야가 함께 논의해 왔던 협상 과정과 내용들은 도대체 무슨 의미가 있는 것이냐”고 반문했다.그는 “이제는 전 당원 투표의 진행 여부까지 당대표 결정에 따르겠다고 발표하면서, 민주당이 당대표로부터 완벽히 사당화됐음을 또다시 국민들께 공개적으로 알리는 셈”이라고 꼬집었다.그러면서 “국민들이 올바르게 주권을 행사하실 수 있도록 쉽고 직관적인 선거제를 만들면 된다”며 “민주당은 조속한 시일 내에 분명한 입장을 내주길 바란다. 그것이 유권자에 대한 최소한의 예의”라고 했다.호준석 대변인도 논평에서 “정치적 꼼수 셈법으로 미뤄지고 있는 선거제 확정은 국민의 참정권을 침해하는 ‘직무유기’”라고 비판했다.호 대변인은 “돌고 돌아 모든 권한은 이 대표가 다시 손에 쥐었다”며 “친명(이재명) 천지가 된 지금의 민주당이기에 놀랍지도 않은 결정이지만, 지금은 한시가 급한 시점”이라고 했다.그는 “여전히 ‘이 대표의 답변 시기는 정해지지 않았다’, ‘절차 역시 아직 정해지지 않았다’는 민주당을 보고 있자니, 이쯤이면 무책임과 무능력함에 기가 찰 노릇”이라고 했다.민주당은 비례대표 배분 방식과 관련, 현행 준연동형 비례제 유지와 병립형 회귀를 놓고 의견이 팽팽히 갈린 상황에서 당의 입장을 정하는 권한을 이재명 대표에게 위임하기로 했다.일찌감치 당론을 병립형 회귀로 정한 국민의힘은 4월 총선 비례대표 배분 방식이 준연동형으로 유지될 경우, 비례정당의 이름을 ‘국민의 미래’로 확정하고 창당 작업에 들어가는 등 민주당을 압박하고 있다.(서울=뉴스1)"
"與, 지역구 5명 추가 당적 이동 완료…“비례 기호 4번 예정”",2024/03/22 13:50,"국민의힘 공천관리위원인 장동혁 사무총장이 26일 오전 서울 여의도 중앙당사에서 열린 제13차 회의 결과 발표 기자회견에서 취재진의 질문에 답하고 있다. 2024.2.26 뉴스1국민의힘은 22일 지역구 의원 5명이 비례대표용 위성정당인 국민의미래로 당적을 옮긴 사실을 전하며 “어제 당적 이동을 완료했다”며 “국민의미래는 기호 4번을 받을 예정”이라고 밝혔다.장동혁 국민의힘 사무총장 겸 중앙선대위 총괄본부장은 이날 언론 공지를 통해 이같이 밝혔다.장 총괄본부장은 “국민의힘이 비례대표 의원 8명을 제명했던 15일 당시 지역구 의원 수가 5석 이상인 정당은 없었다”며 “다만 녹색정의당이 직전 선거에서 전국 유효투표 총수의 3% 이상을 득표해 기호 3번을 받고, 국민의미래가 4번을 받는 상황이었다”고 말했다.하지만 더불어민주당 등에서 위성정당으로 지역구 ‘의원 꿔주기’에 들어가며 기호 4번을 얻기 힘든 상황이 되자 후보 등록 마감일(22일)을 앞두고 급히 당적 이동에 나섰다고 해명했다.장 총괄본부장은 “지역구 의원이 더불어민주연합에 6명, 새로운미래에 2명 합류하며 국민의미래가 기호 4번을 유지하기 위해선 지역구 의원 5명의 당적 이동이 필요한 상황이 됐다”며 “더 이상 변동 가능성이 없을 시점을 고려하는 과정에서 다소 급박하게 진행될 수밖에 없었다”고 강조했다.다만 “이 모든 상황의 근본 원인은 대한민국 정치를 후퇴시키는 준연동형 비례대표제에 있다”며 “반드시 총선에서 승리해 선거제도를 바로 잡고 대한민국 정치를 정상화할 것”이라고 강조했다.국민의힘은 지난 15일 의원총회를 열고 김예지, 김근태, 김은희, 노용호, 우신구, 이종성, 정경희, 지성호 의원 8명에 대한 제명 안건을 의결, 기호 4번을 목표로 이들을 국민의미래로 보낸 바 있다.하지만 공직선거법상 5명 이상 지역구 국회의원을 가지거나 직전 대선, 비례대표 총선에서 전국 유효투표 총수의 3% 이상을 득표한 정당에 기호가 우선 부여된다는 점을 감안해 김병욱, 김영식, 김용판, 김희곤, 이주환 국민의힘 의원 당적을 국민의미래로 옮겼다.(서울=뉴스1)"
‘쌍특검법’ 尹거부권 55일 만에 폐기,2024/03/01 1:41,"국회 본회의 재표결서 부결與 “선거용 악법 다신 없어야”野 “명품백의혹 등 추가해 재추진”29일 저녁 서울 여의도 국회 본회의장에서 열린 제413회 국회(임시회) 제6차 본회의에서 ‘쌍특검법(김건희 여사·대장동 특검법)’ 재의의 건이 상정 되고 있다. 이날 ‘쌍특검법’은 최종 부결돼 폐기 됐다. 2024.2.29 뉴스1윤석열 대통령의 재의요구권(거부권) 행사로 국회로 되돌아온 ‘쌍특검’(김건희 여사 도이치모터스 주가조작 의혹 특검, 대장동 50억 클럽 의혹 특검 도입 법안)법이 2월 29일 본회의에서 부결돼 최종 폐기됐다. 1월 5일 윤 대통령이 거부권을 행사한 지 55일 만이다.이날 본회의에서 김건희 특검법은 무기명 수기 투표 결과 출석의원 281명 중 찬성 171명, 반대 109명, 무효 1명으로 부결됐다. 재의요구권이 행사된 법안이 본회의를 다시 통과하려면 재적의원(297명) 과반 출석에 출석 의원 3분의 2 이상이 찬성해야 한다. 김건희 특검법은 지난해 12월 28일 본회의에서 민주당과 정의당 등 야권 재석 의원 전원과 당시 국민의힘 소속이었던 권은희 전 의원 등 재석 180명 중 찬성 180표로 통과됐다. 당시 국민의힘은 권 전 의원을 제외하고는 모두 퇴장했다. 50억 클럽 특검법도 이날 281명 중 찬성 177명, 반대 104명으로 부결됐다. 50억 클럽 특검법은 지난해 12월 28일 본회의에선 181명이 투표해 전원 찬성으로 통과됐다.윤 대통령의 거부권 행사 뒤 재투표까지 걸린 55일은 양곡관리법 9일, 간호법 14일, 방송법·노조법에 비해 훨씬 길다. 국민의힘은 “민주당이 총선 공천을 앞두고 국민의힘 내 이탈표가 늘어날 것이라는 계산으로 특검법 처리를 질질 끌어왔다”고 비판했다. 정치권에선 최근 민주당 공천 잡음이 이어지면서 민주당 내 이탈표가 더 많을 수도 있다는 전망이 있었다. 국민의힘은 김희국 김용판 김웅 의원 3명만 불참하고 110명이 투표에 참여해 이탈표 단속에 나섰다. 야권에서는 민주당 김병욱 변재일 유기홍 이병훈 김홍걸 황운하 의원, 공천 논란에 반발하며 민주당을 탈당한 이수진(동작) 박영순 의원 등 13명이 불참했다.민주당 홍익표 원내대표는 국민의힘 내 이탈표가 민주당 기대에 못 미친 것 아니냐는 질문에 “실제 이탈표가 나오지 않았는지는 봐야 할 것 같다”고 했다. 국민의힘 윤재옥 원내대표는 “가결정족수에 훨씬 못 미치는 표가 나왔다”며 의미를 부여했다.민주당은 “김 여사에게 제기된 추가 의혹들을 포함해 김건희 특검을 다시 추진하겠다”고 밝혔다. 홍 원내대표는 본회의 산회 후 기자들과 만나 “명품백 논란과 양평고속도로 등 추가된 논란을 포함해 발의를 준비할 것”이라고 했다. 윤 원내대표는 “다시는 이런 선거용 악법을 갖고 여야가 국민을 피로하게 하고 정쟁을 주고받는 상황이 재발되지 않도록 해야 한다”고 반발했다.김지현 기자 jhk85@donga.com"
국힘 3.0%p 내린 36.6%…민주 2.7%p 오른 45.1%[리얼미터],2024/01/23 17:33,"1주 만에 다시 오차범위 밖으로 벌어져더불어민주당 지지율은 지난주보다 오르고, 국민의힘 지지율은 떨어지면서 양당 간 격차가 오차범위 밖으로 벌어졌다.여론조사 전문기관 리얼미터가 에너지경제신문 의뢰로 지난 18일부터 19일까지(1월3주차) 닷새 동안 전국 18세 이상 유권자 1004명을 대상으로 정당 지지도를 조사한 결과 민주당은 2.7%p 오른 45.1%, 국민의힘은 3.0%p 떨어진 36.6%로 집계됐다.이와 함께 정의당은 1.7%, 진보당은 0.7%, 기타정당 7.7%, 무당층 8.2%로 나타났다.민주당과 국민의힘 지지율 격차는 1월2주차 2.8%포인트에서 8.5%포인트로 올라 다시 오차범위(±3.1%p) 밖으로 벌어졌다.민주당 지지율은 ▲광주·전라(14.3%포인트) ▲대전·세종·충청(12.0%포인트) ▲부산·울산·경남(4.0%포인트)에서 올랐다. 대구·경북 지역에서는 7.6%포인트 떨어졌다.연령대별로는 40대(11.8%포인트), 50대(4.7%포인트)에서 지지율이 상승했다. 다만 30대는 5.9%포인트 하락했다.국민의힘은 ▲광주·전라(10.9%포인트) ▲부산·울산·경남(6.7%포인트) ▲대전·세종·충청(4.6%포인트) ▲서울(4.2%포인트)에서 하락세를 나타냈다. 대구·경북에서는 2.3%포인트 상승했다.최홍태 리얼미터 선임연구원은 “국민의힘은 한동훈 비대위원장의 원희룡·김경율 전략 공천 시사에 대한 공정성 시비, ‘김포-서울 편입’ 주민투표 불발, 이태원 참사 특별법 대통령 거부권 행사 건의 등 당 내외 논란과 함께 전주 대비 하락한 양상”이라고 해석했다.이어 “민주당은 이재명 대표의 당무 복귀와 더불어 ‘성희롱 논란’ 일었던 현근택, ‘돈 봉투 수수 연루’ 임종성, ‘86세대’ 김민기 총선 불출마 선언 등 인적 쇄신 가속화에 따라 소폭 상승한 것으로 보인다”고 했다.이번 조사는 무선(97%)·유선(3%) 자동응답 방식, 무작위생성 표집틀을 통한 임의 전화걸기 방법으로 실시됐다. 응답률은 3.4%, 포본오차 95% 신뢰수준에 ±3.1%p다. 자세한 내용은 중앙선거여론조사심의위원회의 홈페이지를 참조하면 된다.[서울=뉴시스]"
"한동훈, ‘민주, 선거제 당론 결정 대표 위임’에 “그 당 대표하기 참 좋을 것”",2024/02/02 16:31,"한동훈 국민의힘 비상대책위원장은 2일 더불어민주당이 4·10 총선에 적용할 선거제도 당론 결정 권한을 이재명 대표에 위임하기로 한 것과 관련해 “그 당 대표하기 참 좋을 것 같다”고 밝혔다.한 위원장은 이날 오후 경기 구리시에 위치한 전통시장을 방문한 뒤 관련 질문을 받고 “시장에서 말하기에 (적절하지 않다)”면서도 “그 당 대표하기 참 좋을 것 같다”고 답했다.민주당은 같은 국회에서 열린 최고위 직후 언론 브리핑에서 선거제도 당론 결정 권한을 이 대표에게 포괄적으로 위임하기로 했다고 밝혔다. 이 대표가 전당원 투표로 결정한다고 하면 그럴 수도 있다는 의미로 해석된다.한 위원장은 연일 이 대표와 민주당의 행태를 비판하면서 선거 구도를 윤석열 대통령 대 이재명 대표에서 본인 대 이 대표 구도로 전환르 시도하고 있다.그는 전날 비대위에서도 이 대표의 경기도 법인카드 횡령 의혹, 음주운전 전과, 형수 욕설 논란, 위증교사 논란, 대장동-백현동 특혜 의혹, 성남FC 의혹 등을 거론하면서 “국민의힘에서 이 대표 같은 분이 공천 신청했다면 국민의힘에서 절대로 절대로 공천받지 못할 것이라고 확신한다”고 했다.그러면서 “그런데 민주당의 공천시스템은 이걸 적격이라고 판정할 거다. 국민의 눈높이에서 공천을 누가 하는지 이거 하나로 자명하다고 말씀드린다”고 했다.[서울=뉴시스]"
"외동딸 남겨두고 전사한 6·25 참전용사, 73년 만에 가족 품으로",2024/02/02 10:12,"젊은 아내와 외동딸을 남겨두고 6·25전쟁에 참전했다가 전사한 참전용사의 유해가 73년 만에 가족들의 품으로 돌아왔다.국방부 유해발굴감식단(이하 국유단)은 2021년 6월 강원도 철원군 마현리 일대에서 발굴된 전사자 유해의 신원이 국군 2사단 소속 고(故) 김종기 이등중사(현 계급 병장)으로 확인됐다고 2일 밝혔다. 이로써 2000년 4월 6·25전쟁 전사자 유해 발굴이 시작된 이래 신원이 확인된 국군 전사자는 총 227명으로 늘었다.국유단은 고인의 병적자료에서 본적지를 경상북도 청도군으로 확인한 후 해당 지역의 제적등본 기록과 비교한 뒤 고인의 딸 김무순 씨(73)를 방문해 2016년 유전자 시료를 미리 채취해 둔 상태였다.이후 2021년 지역주민과 참전용사의 증언을 토대로 6·25전쟁 당시 중공군과 공방전을 펼쳤던 강원 철원군 적근산 일대의 전투현장에서 고인의 오른쪽 정강이뼈를 수습, 유가족과 유전자를 정밀 대조해 가족관계를 최종 확인했다.1924년 2월 경북 청도군에서 4남 4녀 중 셋째로 태어난 고인은 1950년 9월 대구에 있는 제1훈련소에 자진 입대해 북한군과 맞서 싸우다 1951년 9월 2일 ‘734고지 전투’에서 28세의 젊은 나이로 전사했다.딸 김무순 씨는 “국유단에서 연락이 오기 전날 꿈속에서 아버지를 만나 펑펑 울었는데 귀신한테 홀린 듯 놀랐다”며 “어머니가 한평생 아버지만 그리워하다가 돌아가셨는데 오랜 시간이 걸렸지만 두 분을 합장해 꿈에 그리던 해후가 이뤄졌으면 좋겠다”고 말했다.송치훈 동아닷컴 기자 sch53@donga.com"
"한동훈, 초거대AI에 물었다 “총선 이기려면 어떻게”…대답은?",2024/01/19 16:23,"한동훈 국민의힘 비상대책위원장이 19일 서울 중구 정보통신기술 전문기업 더비즈온에서 열린 ‘함께하는 AI의 미래’ 민당정 간담회에서 AI 휴먼과 대화하고 있다. (공동취재) 2024.1.19/뉴스1한동훈 국민의힘 비상대책위원장이 19일 초거대 인공지능(AI)에 “국회의원 선거에서 국민의힘이 이기려면 어떻게 해야 하나”라고 질문했다.한 위원장은 이날 서울 중구 더존비즈온 을지로점에서 ‘함께하는 AI의 미래’를 주제로 열린 ‘공공부문 초거대 AI활용 추진 현장 간담회’에 참석해 초거대 AI 서비스 체험에 나섰다. 초거대 AI는 대용량 데이터를 스스로 학습해 인간의 뇌에 가깝게 학습·판단하는 차세대 AI 기술이다. 오픈AI의 챗GPT 등이 대표적이다.한 위원장이 22대 총선에서 이길 방법을 묻자 AI 휴먼은 “첫째 후보자 정책과 이념을 분석해 자신과 가장 일치하는 후보에게 투표할 수 있다. 둘째 주변 사람들에게 후보에 대한 정보를 공유하고 동참을 유도해 지지를 확대할 수 있다. 셋째 선거 참여율을 높이기 위해 주변 사람들을 독려하고 투표소에 가는 것을 도와줄 수 있다”고 답했다.한 위원장은 웃으면서 “잘 적어야겠다”며 “저러면 이길 수 있겠는데”라고 말했다.그는 정상원 이스트소프트 대표이사가 “뿔테 안경이 가장 잘 어울리는 사람이 누구냐”고 묻고, AI 휴먼은 “취향에 따라 다를 수 있다”고 답하자 웃음을 터뜨리기도 했다.한 위원장은 이날 모두발언에서 “저는 ‘아 이제는 정말 AI가 이런 거구나’라고 인식하게 된 계기가 한 번 있다”며 이세돌 사범과 AI 알파고의 대국을 언급했다.그는 “제가 어릴 때 성격이 급해서 집에서 저를 바둑 기원에 보냈었다. 바둑이 가지고 있는 철학이라든가 무궁무진한 수의 매력에 빠져 들었다”며 “2016년 3월에 대한민국의 보물인 이세돌 사범이 알파고와 대국을 펼쳤다”고 했다.한 위원장은 “그런 임계점에서 저는 ‘AI가, 로봇이, SF 같은 그런 세상에서 직업을 대체할 것이고, 우리 삶을 바꿀 것이다’라는 것에 대해서 ‘글쎄 나 죽은 다음에 100년 뒤’ 이 정도 생각이었다”며 “그런데 이 속도가 정말 빨라졌고, 이것이 세계적인 산업과 나라의 발전을 이끌게 됐다는 것을 실감하게 됐다”고 말했다.이어 “여러분, 정치가 이런 신문물을 잘 모르기는 한다. 그렇지만 정치를 잘하면 이런 신문물을 더욱 지원하고, 더욱 국민들 곁에 가까이 가게 할 수 있고 그리고 이런 신문물을 우리 대한민국이 선도하게 할 수 있다는 것을 제가 아주 오랜 기간 동안에 공공 업무를 하면서 느꼈다”며 “국민의힘이 겸허하지만 적극적인 자세로 여러분의 말씀을 잘 듣고 그것이 대한민국의 정치와 제도에 실현될 수 있도록 최선을 다하겠다”고 강조했다.이날 간담회에는 조준희 한국소프트웨어산업협회장, 송호철 더존비즈온 플랫폼사업 대표, 고진 대통령직속디지털플랫폼정부위원회 위원장, 하정우 네이버클라우드 AI이노베이션센터장 등이 AI 산업 현황과 기술 활용 사례 등을 소개했다.(서울=뉴스1)"
"한동훈 “오늘 쌍방울, 내일 대장동…범죄자에 대한민국 맡길 거냐”",2024/04/08 15:26,"한동훈 국민의힘 비상대책위원장 겸 총괄선거대책위원장이 8일 오후 경기 용인시 처인구 용인중앙시장 일대에서 집중유세를 하고 있다. 2024.4.8. 뉴스1한동훈 국민의힘 총괄선거대책위원장 겸 비상대책위원장은 8일 “오늘은 쌍방울 대북 송금, 내일은 대장동”이라며 이재명 더불어민주당 대표의 ‘사법 리스크’를 집중 거론했다.4·10 총선이 이틀 앞으로 다가온 가운데 이날 오전 이재명 대표의 부인 김혜경씨의 ‘경기도 법인카드 유용’ 의혹 관련 첫 재판이 열렸다. 또 이날 ‘쌍방울 대북송금’ 의혹과 관련해 이화영 전 경기도 평화부지사의 결심이 예고돼 있다. 총선 전날인 9일에는 이 대표 본인이 대장동·위례·백현동·성남FC 재판에 출석할 예정이다.한 위원장은 이날 오후 용인 처인구 KT 용인지사 앞에서 열린 지원 유세에서 이 대표의 사법 리스크를 거론하며 “저런 식의 범죄에 연루된 사람이 대한민국 전체에 몇 명 없다”면서 이같이 밝혔다.특히 이날 결심이 예고된 쌍방울 대북송금 재판을 거론하며 한 위원장은 “그렇게 북한이 좋아서 북한에 가기 위해서 쌍방울 통해서 돈 갖다줬냐”면서 “제 말이 틀렸으면 틀렸다고 해라”고 이 대표를 향해 답변을 요구했다.그러면서 한 위원장은 “저희와 함께 이틀 동안 뛰어달라”며 “남은 (본투표) 12시간에 대한민국 미래가 달렸다”고 여당에 대해 지지를 호소했다.(서울·용인=뉴스1)"
민주 박용진 “국힘 후보 공보물에 사진 도용…분노 치밀어”,2024/03/31 20:27,"박용진 ""사전에 일언반구 언급도 없었던 일"" 비판""민주당 승리 위한 견마지로 각오 온데간데 없어""박진웅 캠프 ""인간적인 감사의 마음 담았다"" 해명ⓒ뉴시스박용진 더불어민주당 의원이 31일 본인 사진이 실린 서울 강북을 박진웅 국민의힘 후보의 총선 공보물에 관해 “해당 공보물 발송을 중단하고 이미 발송된 공보물에 대해서는 전량 회수 및 폐기해야 한다”고 요구했다.서울 강북을 지역구 현역인 박 의원은 이날 입장문을 통해 “국민의힘 강북을 후보인 박진웅 후보가 공보물에 박용진 의원 사진을 도용했다”며 “사전에 일언반구 언급도 없었던 일”이라고 밝혔다.박 의원은 “길었던 당내 경선을 거치고 민주당의 총선 승리를 위해 다시 신발끈을 조여매고 있는 지금 실로 어이없고 당황스러울 뿐 아니라 분노가 치민다”고 지적했다.그러면서 “아무리 최근 정치가 극한 대결로 치닫고 있다지만 이렇게 정치적 도의도 없고 인간적 예의도 없는 총선 공보물이 용인되어서는 안 된다”고 목소리를 높였다.박 의원은 “국민의힘 후보 공보물에 민주당 국회의원 사진을 도용해 정치적으로 악용하겠다는 잔꾀는 도대체 어디서 배운 정치인가”라고 반문했다.이어 “민주당의 승리를 위해 견마지로를 다 하겠다는 박용진 의원의 각오는 온데간데없이 처한 상황만을 악용하는 박진웅 후보의 행태를 강력하게 규탄한다. 박 후보는 박용진 의원과 민주당 당원들에게 공식 사과해야 한다”고 요구했다.박 의원 측 관계자는 향후 법적 조치 등을 검토할 계획에 대해서는 “아직 논의하거나 지금 구체적으로 정한 건 없는데 일단 박 후보 측에서 반응이 있는지 보고 후속판단할 것”이라고 설명했다.이 관계자는 “민주당을 이제 지켜간다는 입장을 강하게 또 한번 보여주는 것도 있고 해서 저희가 겸사겸사 빠르게 대응한 것”이라고 했다.박진웅 후보 캠프는 같은날 입장문을 내어 “박 의원 측의 설명처럼 ‘상황을 악용’하려는 것이 아니라 오히려 지난 8년간 강북을) 재선 국회의원으로서 당파를 떠나 그간의 노고에 대한 ‘인간적인 감사’의 마음을 담았다”고 밝혔다.이어 “박 의원과 박 후보는 성장배경과 학창시절을 공유하는 바, 소속 정당을 떠나 강북을 주민에 대한 진정성과 가치관을 공유한다는 점을 해당 뒷모습 사진으로 함축해 표현하고자 했음을 다시 한 번 강조한다”고 했다.박 후보 캠프는 “민주당이 지역과 무관한 인물들을 수차례 내리꽂기식 공천하며 강북의 자존심을 훼손시킴은 물론, 현 민주당 후보는 강북을 선거구 내 자신에 대한 투표권도 없는 타지역 구민이기에 강북을 위한 강북주민의 정치를 실현해야 한다는 박 후보자의 바람을 담은 것”이라며 “이에, 박 의원께 심심한 유감을 표하는 바다”고도 전했다.당내 대표적 비명(비이재명)계로 꼽히는 박 의원은 서울 강북구을 경선에서 두번 탈락했다. 일각에선 박 의원의 탈당을 예상했으나 박 의원은 민주당에 남아 서울 송파, 서초 등 격전지 중심의 후보 지원 활동을 이어가고 있다. 박 의원은 향후 영남에서도 유세를 진행할 계획이다.[서울=뉴시스]"
"“與위성정당 기호 4번 지키자” 국힘, 막판 의원 5명 꿔주기",2024/03/22 20:20,"국민의힘 공천관리위원회. 2024.3.14. 이훈구 기자 ufo@donga.com4·10총선 후보 등록 마지막 날이자 정당 기호 확정일인 22일 국민의힘은 당내 경선 과정에서 탈락한 지역구 의원 5명을 위성정당 국민의미래로 보냈다고 밝혔다. ‘국민의힘 2번, 국민의미래 4번’ 사수를 위해 4년 전 꼼수로 지적된 ‘의원 꿔주기’를 비례대표에 이어 지역구 의원까지 추가로 진행한 것이다. 국민의힘은 “근본 원인은 더불어민주당이 유지시킨 준연동형 비례대표제 때문”이라고 야당 탓을 했지만 정치권에선 “민주당을 핑계 삼아 꼼수를 부리는 것은 똑같다”는 비판이 나왔다.국민의힘 장동혁 사무총장은 이날 “5명의 국민의힘 소속 지역구 국회의원이 어제(21일) 국민의미래로 당적 이동을 완료했다”고 밝혔다. 당내 경선에서 진 김병욱 김영식 김용판 김희곤 이주환 의원 등이다. 이로써 국민의미래는 15일 이적한 김예지 의원 등 비례대표 출신 8명에 더해 총 13명의 의원을 보유하게 돼 기호 4번을 차지했다. 이에 따라 비례대표 후보 투표지에서두 번째 칸을 쓴다. 기호 2번인 국민의힘을 연상시킬 수 있다는 게 국민의힘의 판단이다.정치권에선 “비례의원 수만으론 기호 4번이 불가능한 걸 뒤늦게 알고 이적을 시켰다”는 비판이 나왔다.공직선거법에 따르면 총선 정당 기호는 후보 등록 마감일을 기준으로 국회의원 수로 결정한다. 5명 이상의 소속 지역구 국회의원이 있거나 직전 대선, 총선 비례대표 선거 등에서 전국 유효 투표 총수의 3% 이상을 득표한 정당이 기호를 우선 부여받는다.국민의미래에 지역구 의원이 한 명도 없으면 지역구 의원이 5명인 새로운미래가 기호 4번이 되고 지난 총선에서 비례대표선거 득표율 9.67%를 나타낸 녹색정의당이 5번을 받게 될 수 있었던 것. 그렇게 되면 국민의힘은 6번으로 밀리게 되는 상황이었다.장 사무총장은 “민주당 이재명 대표의 말 한마디로 준연동형 비례제가 유지되는 기형적 상황이 없었다면, 의원들을 탈당시켜야 하는 상황은 애초에 없었을 것”이라며 “총선에서 승리해서 선거제도를 바로잡겠다”고 밝혔다. 하지만 여당 내부에서도 “당직자 당대표, 공관위원 꿔주기까지 꼼수는 야당보다 덜하지 않았다”는 비판이 나왔다.김준일 기자 jikim@donga.com"
‘비례연합 불참’ 녹색정의 “사표 방지 차원…민주와 연대는 가능”,2024/02/18 10:59,"김준우 녹색정의당 상임대표가 18일 오전 서울 여의도 국회에서 열린 총선 연대연합 방침 관련 기자간담회에서 발언을 하고 있다. 2024.2.18/뉴스1더불어민주당이 주도하는 비례연합정당에 불참하기로 한 녹색정의당은 18일 “우리마저 비례연합정당에 참여하면 국민이 투표장을 찾지 않을 것”이라며 “보이지 않는 사표가 양산될 것”이라고 밝혔다.김준우 녹색정의당 상임대표는 이날 오전 국회에서 총선 연대연합 방침 관련 기자간담회를 열고 “더 많은 시민을 투표장에 나오게 하기 위해 녹색정의당은 민주당과의 연대 가능성은 열어놓되 비례연합정당에 참여하지 않겠다는 것”이라며 이같이 밝혔다.앞서 정의당은 전날(17일) 전국위원회의를 통해 민주당이 주도하는 비례연합정당에 참가하지 않기로 결정했다.김 상임대표는 “위성정당을 비판하는 정의당이 비례연합정당에 참여한다면 윤석열 정권 심판의 명분보단 손쉬운 의석 획득을 위한 평가를 받을 수 밖에 없단 이유로 내부에서 비판적인 시각이 적지 않았다”며 “윤석열 정권 심판을 위해 국민의힘 의석을 최소화하는 것도 매우 중요한 문제”라고 했다.이어 “우리 사회에는 윤석열 정권 심판에는 동의하지만, 민주당의 처방전에 동의하기 힘든 시민들, 억압받는 이들이 존재한다”며 “민주노총 조합원 역시 민주당이 참여하는 비례연합정당을 지지할 수 없다”고 덧붙였다.김 상임대표는 “지역구는 연대하고 비례대표는 독자적으로 대응하는 것이 윤석열 정권 심판 명분을 가장 극대화하고 유권자 사표를 최소화하는 전략”이라며 “유권자 관점에서 명분과 실리를 가장 극대화하는 방안”이라고 말했다.그는 “지역구 접전지에선 연대 전략을 통해 사표를 방지하고 윤석열 정권 심판 요구에 적극 부응하면 될 것”이라고 밝혔다.(서울=뉴스1)"
